course_code,course_title,department,document_url,source_page_url,source_name,audit_status,academic_year,term,course_code_found,page_count,pdf_sha256,evidence,rejection_reason
SFWRENG 4RP3,Research Project,SFWRENG,https://www.cas.mcmaster.ca/cas/0files/rsh_prj_frm_perm_se4rp3.pdf,https://www.eng.mcmaster.ca/cas/courses/,engineering_computing_software,rejected,,,False,1,a0c9e38996a5dd2f0a91d86c68fddfbe81c0b186df2662f49e77d2a107bab52d,visual: department permission form and software engineering proposal,not a published course outline
SFWRTECH 3CS3,Introduction to Cyber Security,SFWRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_3cs3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,summer,True,5,e2161615dcc6af3f06cac1bb138ad8ca52bdf8d6719b7a6c7098d5a4d5644cac,filename: summer_2022; matching course code,
SFWRTECH 3IT3,Fundamentals of Networking,SFWRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_3it3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,summer,True,5,0dcac4c968a4cf9a3f746ac61e83a45b5b5309e4f62158c462098f4f7cfde85b,filename: summer_2022; matching course code,
SFWRTECH 3OS3,Operating Systems,SFWRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_3os3_-_fall_2021_0.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2021,fall,True,7,ea8eb2121bbcb63506dcff6854a2e51dbe9910aad61c1efd71af8f78c21c8da7,filename: fall_2021; matching course code,
SFWRTECH 3PR3,Procedural and Object Oriented Programming Concepts,SFWRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_3pr3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,winter,True,5,698b5517dc4d61ebce1711839272ceb10cac63247ee99b7fc5ca8473264a2dc4,filename: winter_2022; matching course code,
SFWRTECH 3RQ3,Software Requirements and Specification,SFWRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_3rq3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,winter,True,5,133588bed75f25d2a449f0ca9dc671ce98d4565b61ab7dfd9ef19130ab1586ea,filename: winter_2022; matching course code,
SFWRTECH 4AI3,Artificial Intelligence,SFWRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_4ai3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,winter,True,5,821d32d9bd2a5022e96ec25d2c4add2655b15f94d0bac848b75d5ba63dfcc337,filename: winter_2022; matching course code,
SFWRTECH 4CC3,Parallel Programming,SFWRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_4cc3_fall_2021_course_outline.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2021,fall,True,5,31258ad46e6a4565eeba49709db612481d529156244a40e4413115df07137c41,filename: fall_2021; matching course code,
SFWRTECH 4DS3,Data Structures and Algorithms,SFWRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_4ds3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,summer,True,5,4fae88e09121dbacda58f27d9c61af5746970c630bbb343d3eadf48a52976209,filename: summer_2022; matching course code,
SFWRTECH 4ES3,Real-Time Systems,SFWRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_4es3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,winter,True,5,e00272155d88727c59d1b4ab66669cbeafca6eed31cd7a9e815abadc3f9ed319,filename: winter_2022; matching course code,
SFWRTECH 4MA3,Numerical Linear Algebra and Numerical Optimization,SFWRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_4ma3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,winter,True,5,c388f325553c6dc6d4fdec4f56496ee74f57a094c06de04380766584eea81423,filename: winter_2022; matching course code,
SFWRTECH 4NN3,Neural Networks and Deep Learning,SFWRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_4nn3_fall_2021_course_outline-1.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2021,fall,True,5,41f18ea14dab7f88f40bbe643aa5ada146c89aefb0b71e5e47a2654a17ac7434,filename: fall_2021; matching course code,
SFWRTECH 4NS3,Advanced Network Security,SFWRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_4ns3_-_summer_2022-1.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,summer,True,5,360c41cc653b94217a0a92269820c6a489813c0e1d3a2e61f86b597b3a2a5a72,filename: summer_2022; matching course code,
SFWRTECH 4SA3,Software Architecture,SFWRTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/sfwrtech_4sa3_-_summer_2022-1.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2022,summer,True,5,d5dba79577161524c29adf24b204a9a4c0f20429628c79b9ae69b416229d20d6,filename: summer_2022; matching course code,
SMRTTECH 3DE3,Digital Electronics,SMRTTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/SMARTTECH-3DE3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,6,b91166780c3a1657ca82c850aa9b4126f1a5c825a5ad0a1f7a496cf0f64c406b,filename: fall-2023; matching course code,
SMRTTECH 4AI3,Artificial Intelligence and Machine Learning,SMRTTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/SMRTTECH-4AI3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,5,05157e96f5963361bc8f19356d8c1715c7b100541858c7fe6f8f6268b1b83f30,filename: fall-2023; matching course code,
SMRTTECH 4SC3,Smart Cities and Communities,SMRTTECH,https://www.eng.mcmaster.ca//app/uploads/2024/01/SMRTTECH-4SC3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,engineering_technology,approved,2023,fall,True,5,5332fcc115e7a70d58542effc2e7fd6d0663cd5d366cd98ffc49d580fe033e54,filename: fall-2023; matching course code,
