course_code,course_title,professor_name,url
MEDRADSC 2Y03,Radiographic Imaging and Instrumentation I,Connor Gresham,https://mcmaster.simplesyllabusca.com/doc/1thionz1k/Fall-2026-MEDRADSC-2Y03-C01-TBD-Radiographic-Imaging-and-Instrumentation-I?mode=view
MEDRADSC 3G03,Radiographic Imaging and Instrumentation II,Dwight Mountford,https://mcmaster.simplesyllabusca.com/doc/1qmre2ue0/Fall-2026-MEDRADSC-3G03-C01-TBD-Radiographic-Imaging-and-Instrumentation-II?mode=view
MEDRADSC 3J03,Pathology and Procedures II,Vanessa Reis,https://mcmaster.simplesyllabusca.com/doc/32ljn2och/Fall-2026-MEDRADSC-3J03-C01-REISV-Pathology-and-Procedures-II?mode=view
MEDRADSC 3K03,Computed Tomography,Kyle van Mil,https://mcmaster.simplesyllabusca.com/doc/434s1d7qo/Fall-2026-MEDRADSC-3K03-C01-VANMILKS-Computed-Tomography?mode=view
MEDRADSC 3N03,Vascular Ultrasonography,,https://mcmaster.simplesyllabusca.com/doc/iqdi1j08z/Fall-2026-MEDRADSC-3N03-C01-TBD-Vascular-Ultrasonography?mode=view
MEDRADSC 3R03,Musculoskeletal Ultrasonography,Meaghan Jefferson,https://mcmaster.simplesyllabusca.com/doc/9otdd70d1/Fall-2026-MEDRADSC-3R03-C01-TBD-Musculoskeletal-Ultrasonography?mode=view
MEDRADSC 3S03,Treatment Planning I,Derek Ribeiro,https://mcmaster.simplesyllabusca.com/doc/krzb4u13l/Fall-2026-MEDRADSC-3S03-C01-TBD-Treatment-Planning-I?mode=view
MEDRADSC 3Y03,Ethics for Medical Radiation Sciences,Lyndsay Simmons,https://mcmaster.simplesyllabusca.com/doc/vzlyflmmh/Fall-2026-MEDRADSC-3Y03-C01-MCKAYLM-Ethics-for-Medical-Radiation-Sciences?mode=view
MEDRADSC 4A15,Radiography Clinical Practicum II,Alana Trainor,https://mcmaster.simplesyllabusca.com/doc/80v68i56y/Fall-2026-MEDRADSC-4A15-C01-LOUHINGM-Radiography-Clinical-Practicum-II?mode=view
MEDRADSC 4C15,Ultrasonography Clinical Practicum II,Chantelle Dudek,https://mcmaster.simplesyllabusca.com/doc/g06qgy0uf/Fall-2026-MEDRADSC-4C15-C01-MANNENCL-Ultrasonography-Clinical-Practicum-II?mode=view
MEDRADSC 4E15,Radiation Therapy Clinical Practicum II,Meredith Lou-Hing,https://mcmaster.simplesyllabusca.com/doc/1s3v7zhd2/Fall-2026-MEDRADSC-4E15-C01-LOUHINGM-Radiation-Therapy-Clinical-Practicum-II?mode=view
MELD 1Q03,Critical and Analytic Reading,Sofia Cementina,https://mcmaster.simplesyllabusca.com/doc/lc63h3ycl/Fall-2026-MELD-1Q03-C01-CEMENTIR-Critical-and-Analytic-Reading?mode=view
MELD 1QQ3,"Grammar, Structure and University Writing",Julia Verhaeghe,https://mcmaster.simplesyllabusca.com/doc/1t9f213od/Fall-2026-MELD-1QQ3-C01-VERHAEGJ-Grammar-Structure-and-University-Writing?mode=view
MELD 1R03,Aural Communication and Academic Culture,Drew Smith,https://mcmaster.simplesyllabusca.com/doc/plgssc852/Fall-2026-MELD-1R03-C01-SMITHDA-Aural-Communication-and-Academic-Culture?mode=view
MELD 1RR3,Oral Communication for Academic and Social Interactions,Ryan Warriner,https://mcmaster.simplesyllabusca.com/doc/r1s45wsf3/Fall-2026-MELD-1RR3-C01-TBD-Oral-Communication-for-Academic-and-Social-Interactions?mode=view
MOLBIOL 2C03,Genetics,Cristina Abbatangelo,https://mcmaster.simplesyllabusca.com/doc/41pk0t3pr/Fall-2026-MOLBIOL-2C03-C01-ABBATACL-Genetics?mode=view
MOLBIOL 3O03,Microbial Genetics,Marie Elliot,https://mcmaster.simplesyllabusca.com/doc/k3bnyq3u8/Fall-2026-MOLBIOL-3O03-C01-MELLIOT-Microbial-Genetics?mode=view
MOLBIOL 3V03,Techniques in Molecular Genetics,Hindra Hindra,https://mcmaster.simplesyllabusca.com/doc/zznuqexnh/Fall-2026-MOLBIOL-3V03-C01-HINDRAF-Techniques-in-Molecular-Genetics?mode=view
MOLBIOL 4ED3,Evolutionary Developmental Biology,Muhammed Simsek,https://mcmaster.simplesyllabusca.com/doc/4zbo6lpqu/Fall-2026-MOLBIOL-4ED3-C01-SIMSEM1-Evolutionary-Developmental-Biology?mode=view
MUSIC 1A03,Introduction to the History Western of Music I,Andrew Mitchell,https://mcmaster.simplesyllabusca.com/doc/tfvixgzrx/Fall-2026-MUSIC-1A03-C01-AMITCHE-Introduction-to-the-History-Western-of-Music-I?mode=view
MUSIC 1CR3,Foundations of Music I,Joseph Resendes,https://mcmaster.simplesyllabusca.com/doc/3qxb0mvl8/Fall-2026-MUSIC-1CR3-C01-RESENDE-Foundations-of-Music-I?mode=view
MUSIC 1GB3A,Ensemble:Concert Band,Joseph Resendes,https://mcmaster.simplesyllabusca.com/doc/yp7sql3e4/Fall-2026-MUSIC-1GB3A-C01-RESENDE-Ensemble-Concert-Band?mode=view
MUSIC 1GR3A,Ensemble Performance: McMaster Symphony Orchestra,Joseph Resendes,https://mcmaster.simplesyllabusca.com/doc/d05wub2ql/Fall-2026-MUSIC-1GR3A-C01-RESENDE-Ensemble-Performance-McMaster-Symphony-Orchestra?mode=view
MUSIC 2DW3,Music Creation in Digital Audio Workstations I,Jason Saunders,https://mcmaster.simplesyllabusca.com/doc/bcs8lt6yk/Fall-2026-MUSIC-2DW3-C01-SAUNDJ17-Music-Creation-in-Digital-Audio-Workstations-I?mode=view
MUSIC 2F03,Music for Film and Television,Andrew Mitchell,https://mcmaster.simplesyllabusca.com/doc/bt3uke5rd/Fall-2026-MUSIC-2F03-C01-AMITCHE-Music-for-Film-and-Television?mode=view
MUSIC 2II3,Popular Music in North America and the United Kingdom: Post-World War II,Jason Saunders,https://mcmaster.simplesyllabusca.com/doc/czcqt7n2a/Fall-2026-MUSIC-2II3-C01-SAUNDJ17-Popular-Music-in-North-America-and-the-United-Kingdom-Post-World-War-II?mode=view
MUSIC 2MA3,Introduction to Musical Analysis,Andrew Mitchell,https://mcmaster.simplesyllabusca.com/doc/zl7c8i1wm/Fall-2026-MUSIC-2MA3-C01-AMITCHE-Introduction-to-Musical-Analysis?mode=view
MUSIC 2MT3,Introduction to the Practice of Music Therapy,Dr. Rachael Finnerty,https://mcmaster.simplesyllabusca.com/doc/t4328357m/Fall-2026-MUSIC-2MT3-C01-FINNERR-Introduction-to-the-Practice-of-Music-Therapy?mode=view
MUSIC 2MU3,Introduction to Music Therapy Research,"Annilee Baron, MTA, OCT",https://mcmaster.simplesyllabusca.com/doc/42btbcmwz/Fall-2026-MUSIC-2MU3-C01-BARONA-Introduction-to-Music-Therapy-Research?mode=view
MUSIC 4N03,Choral Methods,Melanie Tellez,https://mcmaster.simplesyllabusca.com/doc/x4ji56r8t/Fall-2026-MUSIC-4N03-C01-TELLEZM-Choral-Methods?mode=view
MUSICCOG 3SP3,The Science of Performance,John Rehner Iversen,https://mcmaster.simplesyllabusca.com/doc/t54og3bui/Fall-2026-MUSICCOG-3SP3-C01-IVERSENJ-The-Science-of-Performance?mode=view
NEUROSCI 2XN0A,Neuroscience Tutorial,Katrina Choe,https://mcmaster.simplesyllabusca.com/doc/mh8743fw1/Fall-2026-NEUROSCI-2XN0A-C01-CHOEK-Neuroscience-Tutorial?mode=view
NEUROSCI 3E03,Neuroscience Lab,Nikol Piskuric,https://mcmaster.simplesyllabusca.com/doc/pwiiv3w2p/Fall-2026-NEUROSCI-3E03-C01-PISKURN-Neuroscience-Lab?mode=view
NUCENG 3D04,Principles of Nuclear Engineering,Markus Piro,https://mcmaster.simplesyllabusca.com/doc/2mz5kvcdv/Fall-2026-NUCENG-3D04-C01-PIROM-Principles-of-Nuclear-Engineering?mode=view
NUCLST 4NN3,Nuclear Energy in Practice,Mario Pieries,https://mcmaster.simplesyllabusca.com/doc/b24lzj738/Fall-2026-NUCLST-4NN3-C01-PIERIEMD-Nuclear-Energy-in-Practice?mode=view
PACE 1A01,"Foundations of Equitable Activity, Mobility, and Community Health",Marianne Longo,https://mcmaster.simplesyllabusca.com/doc/dtb6j6snl/Fall-2026-PACE-1A01-C01-LONGOMS-Foundations-of-Equitable-Activity-Mobility-and-Community-Health?mode=view
PACE 2A03,"Professionalism in Equitable Activity, Mobility, and Community Health",Marianne Longo,https://mcmaster.simplesyllabusca.com/doc/4kzt0a1sn/Fall-2026-PACE-2A03-C01-LONGOMS-Professionalism-in-Equitable-Activity-Mobility-and-Community-Health?mode=view
PEACJUST 1A03,"Peace, Justice, Human Rights",Abhimanyu Acharya,https://mcmaster.simplesyllabusca.com/doc/uejvvxbg8/Fall-2026-PEACJUST-1A03-C01-ACHARA14-Peace-Justice-Human-Rights?mode=view
PEACJUST 1VM3,Pass the Mic: Conversations on Justice,Alpha Abebe,https://mcmaster.simplesyllabusca.com/doc/is26c1t3t/Fall-2026-PEACJUST-1VM3-C01-ABEBEA-Pass-the-Mic-Conversations-on-Justice?mode=view
PEACJUST 2CS3,Decolonization and Activism: Creating Social Change,Abhimanyu Acharya,https://mcmaster.simplesyllabusca.com/doc/ngja5yc5z/Fall-2026-PEACJUST-2CS3-C01-ACHARA14-Decolonization-and-Activism-Creating-Social-Change?mode=view
PEACJUST 2XX3,Social & Structural Determinants of Health,Ingrid Waldron,https://mcmaster.simplesyllabusca.com/doc/r4q1ts6tq/Fall-2026-PEACJUST-2XX3-C01-WALDRONI-Social-Structural-Determinants-of-Health?mode=view
PEACJUST 4ST3,Special Topics Seminar,Abhimanyu Acharya,https://mcmaster.simplesyllabusca.com/doc/lyzlhu4gt/Fall-2026-PEACJUST-4ST3-C01-ACHARA14-Special-Topics-Seminar?mode=view
PHILOS 1B03,"Philosophy, Law and Society",Michael Bruder,https://mcmaster.simplesyllabusca.com/doc/zgx3irnsl/Fall-2026-PHILOS-1B03-C01-BRUDERMA-Philosophy-Law-and-Society?mode=view
PHILOS 1F03,Meaning in Life,Shannon Buckley,https://mcmaster.simplesyllabusca.com/doc/fwyus4tm9/Fall-2026-PHILOS-1F03-C01-BUCKLESM-Meaning-in-Life?mode=view
PHILOS 2D03,Bioethics,Michael Bruder,https://mcmaster.simplesyllabusca.com/doc/0p8ccrd6i/Fall-2026-PHILOS-2D03-C01-BRUDERMA-Bioethics?mode=view
PHILOS 2P03,Ancient Greek Philosophy,Paul O'Hagan,https://mcmaster.simplesyllabusca.com/doc/c0ynozngo/Fall-2026-PHILOS-2P03-C01-OHAGANP-Ancient-Greek-Philosophy?mode=view
PHILOS 2Q03,"Justice, Political Philosophy, and Law",,https://mcmaster.simplesyllabusca.com/doc/8hrmj8dhn/Fall-2026-PHILOS-2Q03-C01-SCIARAF-Justice-Political-Philosophy-and-Law?mode=view
PHILOS 2YY3,Ethics,Michael Bruder,https://mcmaster.simplesyllabusca.com/doc/ycuwftrcf/Fall-2026-PHILOS-2YY3-C01-BRUDERMA-Ethics?mode=view
PHILOS 3CC3,Advanced Ethics,Logan Ginther,https://mcmaster.simplesyllabusca.com/doc/1apyccfxw/Fall-2026-PHILOS-3CC3-C01-GINTHERL-Advanced-Ethics?mode=view
PHILOS 3Q03,Philosophy of Law,Alice Pinheiro Walla,https://mcmaster.simplesyllabusca.com/doc/7pa9j54uh/Fall-2026-PHILOS-3Q03-C01-PINHEIRO-Philosophy-of-Law?mode=view
PHILOS 3SR3,Metaphysics of Social Reality,Megan Stotts,https://mcmaster.simplesyllabusca.com/doc/empe74bkq/Fall-2026-PHILOS-3SR3-C01-STOTTSM-Metaphysics-of-Social-Reality?mode=view
PHILOS 4JP3,"Topics in Justice, Political Philosophy, and Law",Alice Pinheiro Walla,https://mcmaster.simplesyllabusca.com/doc/omzrxopax/Fall-2026-PHILOS-4JP3-C01-PINHEIRO-Topics-in-Justice-Political-Philosophy-and-Law?mode=view
PHILOS 4K03,Seminar in Ancient Philosophy,Jeffrey Arcand,https://mcmaster.simplesyllabusca.com/doc/cyi7oe6vc/Fall-2026-PHILOS-4K03-C01-TBD-Seminar-in-Ancient-Philosophy?mode=view
PHILOS 4S03,Human Rights and Global Justice,Pavel Skigin,https://mcmaster.simplesyllabusca.com/doc/l99qfte17/Fall-2026-PHILOS-4S03-C01-SKIGINP-Human-Rights-and-Global-Justice?mode=view
PHILOS 4YY3,Topics in Ethics,Shannon Buckley,https://mcmaster.simplesyllabusca.com/doc/t3nlyrtki/Fall-2026-PHILOS-4YY3-C01-TBD-Topics-in-Ethics?mode=view
PHILOS 743A,Graduate Seminar I,Ariella Binik,https://mcmaster.simplesyllabusca.com/doc/nddbpwpc6/Fall-2026-PHILOS-743A-C01-BINIKA-Graduate-Seminar-I?mode=view
PHILOS 759,Applied Ethics,Ariella Binik,https://mcmaster.simplesyllabusca.com/doc/pom8vuxab/Fall-2026-PHILOS-759-C01-BINIKA-Applied-Ethics?mode=view
PHYSICS 1A03,Introductory Physics,Sara Cormier,https://mcmaster.simplesyllabusca.com/doc/5m7fdjb4y/Fall-2026-PHYSICS-1A03-C01-CORMIESL-Introductory-Physics?mode=view
PHYSICS 1AA3,Introduction To Modern Physics,Miranda Schmidt,https://mcmaster.simplesyllabusca.com/doc/cmj638ml2/Fall-2026-PHYSICS-1AA3-C01-SCHMIM10-Introduction-To-Modern-Physics?mode=view
PHYSICS 1C03,Physics for the Chemical and Physical Sciences,Miranda Schmidt,https://mcmaster.simplesyllabusca.com/doc/s8bfdi0w6/Fall-2026-PHYSICS-1C03-C01-SCHMIM10-Physics-for-the-Chemical-and-Physical-Sciences?mode=view
PHYSICS 1D03,Introductory Mechanics,Eamonn Corrigan,https://mcmaster.simplesyllabusca.com/doc/ic4n8609f/Fall-2026-PHYSICS-1D03-C01-CORRIE2-Introductory-Mechanics?mode=view
PHYSICS 1V03,Introductory Physics,Sara Cormier,https://mcmaster.simplesyllabusca.com/doc/h43x8mdwp/Fall-2026-PHYSICS-1V03-C01-CORMIESL-Introductory-Physics?mode=view
PHYSICS 2B03,Electricity and Magnetism I,Bruce D Gaulin,https://mcmaster.simplesyllabusca.com/doc/7lo5bph8u/Fall-2026-PHYSICS-2B03-C01-GAULIN-Electricity-and-Magnetism-I?mode=view
PHYSICS 3ET3A,Physics Teaching Placement,Miranda Schmidt,https://mcmaster.simplesyllabusca.com/doc/rgblwun05/Fall-2026-PHYSICS-3ET3A-C01-SCHMIM10-Physics-Teaching-Placement?mode=view
PHYSICS 3ET3S,Physics Teaching Placement,Miranda Schmidt,https://mcmaster.simplesyllabusca.com/doc/5425yz0oa/Fall-2026-PHYSICS-3ET3S-C01-SCHMIM10-Physics-Teaching-Placement?mode=view
PHYSICS 3MM3,Quantum Mechanics I,Patrick Clancy,https://mcmaster.simplesyllabusca.com/doc/ytdjf5c3l/Fall-2026-PHYSICS-3MM3-C01-CLANCYP-Quantum-Mechanics-I?mode=view
PHYSICS 4B03,Electromagnetic Theory,Sung-Sik Lee,https://mcmaster.simplesyllabusca.com/doc/q42wwsw1i/Fall-2026-PHYSICS-4B03-C01-SLEE-Electromagnetic-Theory?mode=view
PHYSICS 6B03,Electromagnetic Theory,Sung-Sik Lee,https://mcmaster.simplesyllabusca.com/doc/s4p9047bk/Fall-2026-PHYSICS-6B03-C01-SLEE-Electromagnetic-Theory?mode=view
PNB 2A03,Python for PNB,Professor Feinberg,https://mcmaster.simplesyllabusca.com/doc/lfitd11d3/Fall-2026-PNB-2A03-C01-FEINBER-Python-for-PNB?mode=view
PNB 2QQ3A,Introductory Independent Research,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/ndl2lifi5/Fall-2026-PNB-2QQ3A-C01-AKHAN-Introductory-Independent-Research?mode=view
PNB 2QQ3A,Introductory Independent Research,Dr. Ayesha Khan,https://mcmaster.simplesyllabusca.com/doc/vqt0etdsa/Fall-2026-PNB-2QQ3A-C01-SMITHTA3-Introductory-Independent-Research?mode=view
PNB 2QQ3A,Introductory Independent Research,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/qgbbj91d0/Fall-2026-PNB-2QQ3A-C01-TBD-Introductory-Independent-Research?mode=view
PNB 2QQ3S,Introductory Independent Research,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/e2nbg8gzi/Fall-2026-PNB-2QQ3S-C01-AKHAN-Introductory-Independent-Research?mode=view
PNB 2QQ3S,Introductory Independent Research,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/earukvcze/Fall-2026-PNB-2QQ3S-C01-SMITHTA3-Introductory-Independent-Research?mode=view
PNB 2QQ3S,Introductory Independent Research,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/ojd7jnycu/Fall-2026-PNB-2QQ3S-C01-TBD-Introductory-Independent-Research?mode=view
PNB 2XB3,Neuroanatomy & Neurophysiology,Daniel Goldreich,https://mcmaster.simplesyllabusca.com/doc/8gxxffhld/Fall-2026-PNB-2XB3-C01-GOLDRD-Neuroanatomy-Neurophysiology?mode=view
PNB 2XC3,Animal Behaviour & Evolution,Noah Smith,https://mcmaster.simplesyllabusca.com/doc/n4fovxelf/Fall-2026-PNB-2XC3-C01-SMITHN25-Animal-Behaviour-Evolution?mode=view
PNB 3Q03A,Independent Library Study,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/bryhn2wok/Fall-2026-PNB-3Q03A-C01-AKHAN-Independent-Library-Study?mode=view
PNB 3Q03A,Independent Library Study,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/8ffjd63gc/Fall-2026-PNB-3Q03A-C01-SMITHTA3-Independent-Library-Study?mode=view
PNB 3Q03A,Independent Library Study,Dr. Ayesha Khan,https://mcmaster.simplesyllabusca.com/doc/do5x07ti7/Fall-2026-PNB-3Q03A-C01-TBD-Independent-Library-Study?mode=view
PNB 3Q03S,Independent Library Study,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/id34ilzin/Fall-2026-PNB-3Q03S-C01-AKHAN-Independent-Library-Study?mode=view
PNB 3Q03S,Independent Library Study,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/1u12obf2g/Fall-2026-PNB-3Q03S-C01-SMITHTA3-Independent-Library-Study?mode=view
PNB 3Q03S,Independent Library Study,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/t2qpjqs1j/Fall-2026-PNB-3Q03S-C01-TBD-Independent-Library-Study?mode=view
PNB 3QM3A,Independent Research in Mental Health,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/b1mg7j9wc/Fall-2026-PNB-3QM3A-C01-AKHAN-Independent-Research-in-Mental-Health?mode=view
PNB 3QM3A,Independent Research in Mental Health,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/tk8yq6f83/Fall-2026-PNB-3QM3A-C01-SMITHTA3-Independent-Research-in-Mental-Health?mode=view
PNB 3QM3A,Independent Research in Mental Health,Dr. Ayesha Khan,https://mcmaster.simplesyllabusca.com/doc/c260kxlsl/Fall-2026-PNB-3QM3A-C01-TBD-Independent-Research-in-Mental-Health?mode=view
PNB 3QM3S,Independent Research in Mental Health,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/ufm22dnid/Fall-2026-PNB-3QM3S-C01-AKHAN-Independent-Research-in-Mental-Health?mode=view
PNB 3QM3S,Independent Research in Mental Health,Dr. Ayesha Khan,https://mcmaster.simplesyllabusca.com/doc/7ekmnhgrn/Fall-2026-PNB-3QM3S-C01-SMITHTA3-Independent-Research-in-Mental-Health?mode=view
PNB 3QM3S,Independent Research in Mental Health,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/hww0u37pn/Fall-2026-PNB-3QM3S-C01-TBD-Independent-Research-in-Mental-Health?mode=view
PNB 3QQ3A,Intermediate Independent Research,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/lpdwewmtm/Fall-2026-PNB-3QQ3A-C01-AKHAN-Intermediate-Independent-Research?mode=view
PNB 3QQ3A,Intermediate Independent Research,Dr. Ayesha Khan,https://mcmaster.simplesyllabusca.com/doc/5r426n4tj/Fall-2026-PNB-3QQ3A-C01-SMITHTA3-Intermediate-Independent-Research?mode=view
PNB 3QQ3A,Intermediate Independent Research,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/lhfx6kvzy/Fall-2026-PNB-3QQ3A-C01-TBD-Intermediate-Independent-Research?mode=view
PNB 3QQ3S,Intermediate Independent Research,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/u6iksub56/Fall-2026-PNB-3QQ3S-C01-AKHAN-Intermediate-Independent-Research?mode=view
PNB 3QQ3S,Intermediate Independent Research,Dr. Ayesha Khan,https://mcmaster.simplesyllabusca.com/doc/7aufb725s/Fall-2026-PNB-3QQ3S-C01-SMITHTA3-Intermediate-Independent-Research?mode=view
PNB 3QQ3S,Intermediate Independent Research,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/3rjf47npf/Fall-2026-PNB-3QQ3S-C01-TBD-Intermediate-Independent-Research?mode=view
PNB 3SL3A,"Service Learning in Psychology, Neuroscience & Behaviour",Nikol Piskuric,https://mcmaster.simplesyllabusca.com/doc/zgigqcmxv/Fall-2026-PNB-3SL3A-C01-PISKURN-Service-Learning-in-Psychology-Neuroscience-Behaviour?mode=view
PNB 4D06A,Senior Thesis,Nikol Piskuric,https://mcmaster.simplesyllabusca.com/doc/rhu42180n/Fall-2026-PNB-4D06A-C01-PISKURN-Senior-Thesis?mode=view
PNB 4D09A,Senior Honours Thesis,Nikol Piskuric,https://mcmaster.simplesyllabusca.com/doc/zxzb3vlk9/Fall-2026-PNB-4D09A-C01-PISKURN-Senior-Honours-Thesis?mode=view
PNB 4Q03A,Senior Independent Library Study,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/j2jiel1iz/Fall-2026-PNB-4Q03A-C01-AKHAN-Senior-Independent-Library-Study?mode=view
PNB 4Q03S,Senior Independent Library Study,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/knlob0ku3/Fall-2026-PNB-4Q03S-C01-AKHAN-Senior-Independent-Library-Study?mode=view
PNB 4QQ3A,Senior Independent Research,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/rrqenpgpq/Fall-2026-PNB-4QQ3A-C01-AKHAN-Senior-Independent-Research?mode=view
PNB 4QQ3S,Senior Independent Research,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/edjbwjkzp/Fall-2026-PNB-4QQ3S-C01-AKHAN-Senior-Independent-Research?mode=view
PNB 4QQ6A,Senior Independent Research,Taylor Bowker,https://mcmaster.simplesyllabusca.com/doc/nqwrkwhic/Fall-2026-PNB-4QQ6A-C01-AKHAN-Senior-Independent-Research?mode=view
POLISH 1BL3,Beginner Polish Language I,Dr. Joanna Lustanski,https://mcmaster.simplesyllabusca.com/doc/3icmi5bpd/Fall-2026-POLISH-1BL3-C01-LUSTANSJ-Beginner-Polish-Language-I?mode=view
PSYCH 1FF3,Survey of Biological Basis of Psychology,Joe Kim,https://mcmaster.simplesyllabusca.com/doc/py6fcetil/Fall-2026-PSYCH-1FF3-C01-TBD-Survey-of-Biological-Basis-of-Psychology?mode=view
PSYCH 1X03,"Introduction to Psychology, Neuroscience & Behaviour",Joe Kim,https://mcmaster.simplesyllabusca.com/doc/2sc9fsx7e/Fall-2026-PSYCH-1X03-C04-CADIEUM-Introduction-to-Psychology-Neuroscience-Behaviour?mode=view
PSYCH 2AP3,Psychological Perspectives on Mental Health,Dr. Meagan MacKenzie,https://mcmaster.simplesyllabusca.com/doc/nyy1eq4gn/Fall-2026-PSYCH-2AP3-C01-MACKEM17-Psychological-Perspectives-on-Mental-Health?mode=view
PSYCH 2B03,Personality,Dr. Meagan MacKenzie,https://mcmaster.simplesyllabusca.com/doc/oaupvskcd/Fall-2026-PSYCH-2B03-C01-MACKEM17-Personality?mode=view
PSYCH 2H03,Human Learning and Cognition,Taigan MacGowan - you can call me Dr. Mac!,https://mcmaster.simplesyllabusca.com/doc/gonfwxlet/Fall-2026-PSYCH-2H03-C01-MACGOWAT-Human-Learning-and-Cognition?mode=view
PSYCH 3B03,Special Populations,Taigan MacGowan,https://mcmaster.simplesyllabusca.com/doc/nisxzallq/Fall-2026-PSYCH-3B03-C01-MACGOWAT-Special-Populations?mode=view
PSYCH 3FA3,Neuroscience of Learning and Memory,Jesse Pazdera,https://mcmaster.simplesyllabusca.com/doc/zs1vjk5gu/Fall-2026-PSYCH-3FA3-C01-PAZDERAJ-Neuroscience-of-Learning-and-Memory?mode=view
PSYCH 3SP3,The Science of Performance,TA (TBA),https://mcmaster.simplesyllabusca.com/doc/1xx3rgxlb/Fall-2026-PSYCH-3SP3-C01-IVERSENJ-The-Science-of-Performance?mode=view
PSYCH 3T03,Behavioural Ecology,Sigal Balshine,https://mcmaster.simplesyllabusca.com/doc/32kfu5ccx/Fall-2026-PSYCH-3T03-C01-SIGAL-Behavioural-Ecology?mode=view
PSYCH 3WA3,The Mind as a Work of Art,Steven Brown,https://mcmaster.simplesyllabusca.com/doc/20zq1z53r/Fall-2026-PSYCH-3WA3-C01-STEBRO-The-Mind-as-a-Work-of-Art?mode=view
PSYCHOTH 701,Introduction to Mental Health for Psychotherapists,Tessa Alexander,https://mcmaster.simplesyllabusca.com/doc/mwr2zisp6/Fall-2026-PSYCHOTH-701-C01-ALEXAT2-Introduction-to-Mental-Health-for-Psychotherapists?mode=view
PSYCHOTH 702,Principles of Evidence-Based Psychotherapy,Tessa Alexander,https://mcmaster.simplesyllabusca.com/doc/w0gfowl7r/Fall-2026-PSYCHOTH-702-C01-ALEXAT2-Principles-of-Evidence-Based-Psychotherapy?mode=view
PSYCHOTH 703,Assessment and Case Formulation,,https://mcmaster.simplesyllabusca.com/doc/1o6ro1mlu/Fall-2026-PSYCHOTH-703-C01-NOWAKOM-Assessment-and-Case-Formulation?mode=view
PSYCHOTH 720,Mindfulness-Based Psychotherapy,Brenda Key,https://mcmaster.simplesyllabusca.com/doc/bx37dku25/Fall-2026-PSYCHOTH-720-C01-KEYB2-Mindfulness-Based-Psychotherapy?mode=view
PSYCHOTH 721,Interpersonal Therapy (IPT),Jelena King,https://mcmaster.simplesyllabusca.com/doc/1ityqhyj6/Fall-2026-PSYCHOTH-721-C01-KINGJ10-Interpersonal-Therapy-IPT?mode=view
RELIGST 714,Topics in Indian Buddhist Texts,,https://mcmaster.simplesyllabusca.com/doc/b80jh92he/Fall-2026-RELIGST-714-C01-CLARSHA-Topics-in-Indian-Buddhist-Texts?mode=view
RELIGST 789,Topics in Gender and Feminist Theory and Religious Studies,Hanna Tervanotko,https://mcmaster.simplesyllabusca.com/doc/ufcq5emyy/Fall-2026-RELIGST-789-C01-TERVANOH-Topics-in-Gender-and-Feminist-Theory-and-Religious-Studies?mode=view
RUSSIAN 1BL3,Beginner Russian Language I,Ekaterina Neklyudova,https://mcmaster.simplesyllabusca.com/doc/buprmgq56/Fall-2026-RUSSIAN-1BL3-C01-NEKLYUE-Beginner-Russian-Language-I?mode=view
RUSSIAN 2G03,Masterpieces of Russian Literature in Film and TV Series (Taught in English),Ekaterina Neklyudova,https://mcmaster.simplesyllabusca.com/doc/14kh1lozz/Fall-2026-RUSSIAN-2G03-C01-NEKLYUE-Masterpieces-of-Russian-Literature-in-Film-and-TV-Series-Taught-in-English?mode=view
SCAR 3F03,Approaches to the Study of Religion,James Alexander Benn,https://mcmaster.simplesyllabusca.com/doc/d0jnoftia/Fall-2026-SCAR-3F03-C01-BENNJAM-Approaches-to-the-Study-of-Religion?mode=view
SCAR 3S03,The East Asian Religious Tradition,James Alexander Benn,https://mcmaster.simplesyllabusca.com/doc/jtyd4665e/Fall-2026-SCAR-3S03-T01-BENNJAM-The-East-Asian-Religious-Tradition?mode=view
